time,base_x,base_y,base_z,base_quat_w,base_quat_x,base_quat_y,base_quat_z,base_lin_x,base_lin_y,base_lin_z,base_ang_x,base_ang_y,base_ang_z,q0,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,dq0,dq1,dq2,dq3,dq4,dq5,dq6,dq7,dq8,dq9,dq10,dq11
0.000000000,0.000000000,0.000000000,0.300000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.010817309,0.786541222,-1.573082444,-0.010817309,0.786541222,-1.573082444,0.010817309,0.786541222,-1.573082444,-0.010817309,0.786541222,-1.573082444,0.190881907,0.114403826,0.057496367,0.192027137,0.067803225,0.171516866,0.207667328,0.245592807,-0.204503772,0.205855189,0.207605094,-0.107620328
0.016666667,0.000200545,-0.000050735,0.299947258,0.999998348,-0.001572036,-0.000906723,0.000100419,0.024511505,-0.006217603,-0.005041574,-0.349216317,-0.194850191,0.021464349,0.013998674,0.788447952,-1.572124171,-0.007616856,0.787671276,-1.570223829,0.014278431,0.790634435,-1.576490840,-0.007386389,0.790001307,-1.574876116,0.329775303,0.198200876,0.095056330,0.331247071,0.119624333,0.284641918,0.357007586,0.405915249,-0.318210766,0.353746501,0.341914590,-0.157316944
0.033333333,0.000831919,-0.000211568,0.299874862,0.999981514,-0.005352374,-0.002868096,0.000313858,0.051699478,-0.013211808,-0.002358544,-0.530009996,-0.253129153,0.027085414,0.021809819,0.793147918,-1.569913899,0.000224260,0.790528700,-1.563594380,0.022717562,0.800071730,-1.583689469,0.000974241,0.797938375,-1.578326342,0.529493189,0.319780397,0.140531183,0.530500285,0.199648017,0.423302796,0.568074006,0.598521422,-0.409955749,0.562612708,0.500336347,-0.169774433
0.050000000,0.001938730,-0.000495443,0.299911555,0.999939225,-0.009938020,-0.004744990,0.000517691,0.081563920,-0.020982616,0.008049089,-0.542564753,-0.174616258,0.018936545,0.031648447,0.799107299,-1.567439798,0.010066486,0.794326210,-1.556113736,0.033214231,0.810585149,-1.590156032,0.011367368,0.806679185,-1.580535264,0.572633315,0.349357549,0.127018257,0.571681639,0.234216816,0.386101968,0.603098912,0.534003068,-0.231707624,0.597723367,0.437453199,-0.008199391
0.066666667,0.003565586,-0.000915303,0.300186079,0.999888255,-0.013927842,-0.005395577,0.000616366,0.114104829,-0.029530028,0.026181325,-0.387093595,0.041016367,-0.000201542,0.040897596,0.804793169,-1.565679958,0.019280315,0.798335927,-1.550724314,0.042820859,0.817871832,-1.591413057,0.020898354,0.812520148,-1.578599655,0.458242922,0.286842241,0.055409241,0.455511595,0.226612250,0.172044186,0.460083919,0.208835518,0.215750006,0.459004744,0.150453809,0.329036317
0.083333333,0.005757094,-0.001484092,0.300827180,0.999866346,-0.015921426,-0.003676112,0.000533418,0.149322207,-0.038854042,0.052038164,-0.063468514,0.393809681,-0.030677816,0.046923211,0.808668707,-1.565592824,0.025250206,0.801879951,-1.550378930,0.048550362,0.817546333,-1.582964365,0.026667526,0.811694312,-1.569567386,0.185610442,0.131421109,-0.072414305,0.182699754,0.177369038,-0.217770319,0.136908540,-0.383795648,0.938962726,0.145622745,-0.365773491,0.847674608
0.100000000,0.008557862,-0.002214752,0.301963599,0.999893435,-0.014514415,0.001555863,0.000171406,0.187216052,-0.048954660,0.085619606,0.429113998,0.883123139,-0.079808090,0.047084611,0.809173873,-1.568093768,0.025370307,0.804248228,-1.557983325,0.047384477,0.805078644,-1.560114299,0.025752445,0.800327698,-1.550343835,-0.218643993,-0.102193386,-0.225927380,-0.220074871,0.088229690,-0.728431686,-0.336730021,-1.199932945,1.911432084,-0.314562760,-1.071017332,1.531001050
0.116666667,0.012027279,-0.003104467,0.303723010,0.999901529,-0.008788229,0.010923603,-0.000611537,0.230446835,-0.056994946,0.126732773,0.913147654,1.323508225,-0.143639280,0.039635078,0.805262261,-1.573123736,0.017914377,0.804820941,-1.574659986,0.037326028,0.777548568,-1.519249962,0.016182101,0.775993734,-1.518534018,-0.621997438,-0.332333537,-0.266381890,-0.621470888,-0.011103306,-1.105942572,-0.806688234,-1.978846126,2.926684749,-0.774201470,-1.734359515,2.248711423
0.133333333,0.016283853,-0.004087377,0.306228796,0.999733874,0.000194843,0.022993071,-0.001860815,0.281675023,-0.060137970,0.175184786,1.209155315,1.530729029,-0.204348356,0.026351363,0.798096088,-1.576973164,0.004654610,0.803878118,-1.594848077,0.020494869,0.739117107,-1.462558141,-0.000054271,0.742515715,-1.475386787,-0.893795456,-0.477440997,-0.057307460,-0.891628723,-0.082270757,-1.103644139,-1.118266053,-2.460680204,3.768006334,-1.083537679,-2.125235530,2.865604598
0.150000000,0.021460876,-0.005081859,0.309603274,0.999293079,0.010862863,0.035818482,-0.003518152,0.340900616,-0.058383729,0.230975643,1.315207627,1.506015428,-0.247955180,0.009841896,0.789347561,-1.575033985,-0.011806580,0.802078582,-1.611448124,0.000050493,0.695525895,-1.393649751,-0.019935822,0.705152550,-1.423013865,-1.011103666,-0.526341652,0.430294231,-1.008719401,-0.171149687,-1.650464907,-1.199824787,-2.282752806,2.789671267,-1.209728199,-2.204581633,3.356012343
