time,base_x,base_y,base_z,base_quat_w,base_quat_x,base_quat_y,base_quat_z,base_lin_x,base_lin_y,base_lin_z,base_ang_x,base_ang_y,base_ang_z,q0,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,dq0,dq1,dq2,dq3,dq4,dq5,dq6,dq7,dq8,dq9,dq10,dq11
0.683333333,0.027068101,0.465921373,0.273426612,0.857479955,-0.113104350,-0.059170744,-0.498431896,-0.023471551,1.083441845,-0.649556262,0.528551182,-1.153686408,-1.149842001,0.238019929,1.078209824,-1.443618185,0.239575437,0.655032914,-1.552714996,-0.321639251,0.704495326,-1.952603558,0.134530563,1.340046190,-1.928320105,-2.309568817,0.893806975,-5.447624961,0.421261155,9.351575142,-11.316933741,-0.395074970,10.192151969,-9.365229082,-4.976545942,-2.557763031,-3.505066192
0.700000000,0.026646014,0.483883756,0.263527358,0.854271080,-0.103148286,-0.061635170,-0.505749403,-0.027294698,1.071687967,-0.529771541,1.267519828,-0.782524692,-0.511956632,0.197684256,1.084050100,-1.534826357,0.251391927,0.812583941,-1.733101235,-0.294986545,0.878492570,-2.090036843,0.056497851,1.279520906,-1.971048995,-2.586549387,-0.307560109,-5.415940247,1.016985245,9.274414356,-9.991433010,2.223692050,10.038025558,-6.479341786,-4.295460190,-4.533655094,-1.581941532
0.716666667,0.026159918,0.501687040,0.255904700,0.854441108,-0.089093368,-0.058793743,-0.508464414,-0.030822551,1.067626379,-0.385301768,1.961407121,-0.421248959,0.086778026,0.151801616,1.067957820,-1.624149527,0.273474945,0.964180059,-1.885762763,-0.247516183,1.039096178,-2.168581618,-0.008651443,1.188924354,-1.981051489,-2.929826976,-1.637490713,-5.159508662,1.532124448,8.573207132,-8.045892602,3.345055889,8.372044976,-2.797289405,-3.578250367,-6.009139853,0.255358550
0.733333333,0.025625738,0.519568644,0.250672154,0.857122646,-0.072104939,-0.051585348,-0.507425462,-0.033064702,1.081086437,-0.242958053,2.401022741,-0.125719322,0.513525884,0.100023357,1.029467076,-1.706809979,0.302462742,1.098357512,-2.001297655,-0.183484682,1.157560736,-2.183279823,-0.062777161,1.079216245,-1.962537043,-3.277749428,-2.964657261,-4.593135952,1.833525627,7.033731205,-5.698608874,3.891489501,5.165091065,0.650702195,-3.015355478,-6.885683604,1.836477954
0.750000000,0.025064904,0.537820597,0.247794287,0.861216228,-0.053860907,-0.041360025,-0.503681407,-0.034021151,1.112068142,-0.102740395,2.577338133,0.111312679,0.780306529,0.042543301,0.969135912,-1.777254059,0.334592466,1.198637766,-2.075716392,-0.117799866,1.211265880,-2.146891545,-0.109163292,0.959401567,-1.919835557,-3.602540836,-4.233155135,-3.676520831,1.640137120,5.446091629,-3.195607278,4.138235991,2.129656445,3.339833060,-2.636154092,-7.311830343,3.192913003
0.766666667,0.024498843,0.556734925,0.247235663,0.865788020,-0.036075888,-0.029548975,-0.498233372,-0.033691897,1.160571495,0.035351206,2.487129565,0.282715578,0.900281209,-0.020061337,0.888361905,-1.829360673,0.357133980,1.279893900,-2.107817897,-0.045543482,1.228549284,-2.071952055,-0.150648964,0.835488567,-1.856106610,-3.864145643,-5.363187972,-2.376583046,0.681009436,4.672039030,-0.471749793,4.727279893,0.575725454,5.747450922,-2.401043798,-7.444486067,4.392091394
0.783333333,0.023948984,0.576603656,0.248960849,0.870129521,-0.020418775,-0.017712215,-0.492081261,-0.032076941,1.226596494,0.171316749,2.131833760,0.372896138,0.885048635,-0.086261553,0.790362979,-1.856473494,0.357292781,1.354372400,-2.091441385,0.039776130,1.230456729,-1.955309847,-0.189198086,0.711252032,-1.773432511,-3.979636902,-6.224563698,-0.673708981,-0.601600663,3.619125489,2.458560436,5.066930740,-0.586620626,8.061450948,-2.253955767,-7.399617173,5.502383534
0.800000000,0.023436754,0.597718817,0.252934410,0.873749046,-0.008463130,-0.007542381,-0.486244889,-0.029176283,1.310143140,0.305156235,1.515910750,0.364607014,0.741844687,-0.152715901,0.680876448,-1.851817639,0.337080624,1.400531416,-2.025865883,0.123354209,1.208995263,-1.803237023,-0.225780823,0.588834661,-1.672693825,-3.845772259,-6.694489919,1.365739774,-1.575729647,1.628712210,5.154740574,4.683500257,-1.872003707,9.772575177,-2.134133808,-7.271806231,6.593878738
0.816666667,0.022978372,0.620281030,0.258989679,0.876415777,-0.001290540,-0.000445183,-0.481553239,-0.025928066,1.394758320,0.413247640,0.834264589,0.299802847,0.560054414,-0.214453962,0.567213315,-1.810948834,0.304768459,1.408662807,-1.919616699,0.195892805,1.168056605,-1.629557341,-0.260335879,0.468858491,-1.553636553,-3.485267833,-6.791383933,3.424069307,-1.957349617,-0.488617258,7.034860447,3.919452497,-2.854073864,10.574518030,-1.995129961,-7.163637783,7.699178906
0.833333333,0.022569204,0.644125291,0.266435053,0.878357384,0.001621955,0.003694712,-0.477987474,-0.023270434,1.463988923,0.471968941,0.277820581,0.235997061,0.419849991,-0.268891495,0.454496984,-1.737681996,0.271835637,1.384244174,-1.791370534,0.254002626,1.113859468,-1.450753089,-0.292285155,0.350046735,-1.416054528,-2.090899139,-6.674303690,5.194549964,-1.741165964,-2.088718049,7.724487403,3.016867755,-3.362952843,10.234372985,-1.831759756,-7.162726184,8.840375880
0.850000000,0.022199410,0.668995191,0.274447698,0.879794229,0.001161090,0.005423299,-0.475322369,-0.021203386,1.517834947,0.481320138,-0.154201163,0.180357756,0.313297954,-0.284150600,0.344736526,-1.637797169,0.246729594,1.339038873,-1.662133786,0.296455064,1.055958177,-1.288411575,-0.321394538,0.230100951,-1.258957357,0.712127710,-5.392561665,5.498384405,-1.115464058,-2.973247205,7.130478744,2.039611895,-3.191252139,8.365489537,-1.278979742,-5.958385947,8.213202772
0.866666667,0.021859144,0.694634320,0.282204779,0.880863002,-0.001812756,0.005321556,-0.473337899,-0.019726924,1.556296392,0.441301232,-0.462471956,0.137586608,0.236461728,-0.245153905,0.274744928,-1.554402515,0.234653502,1.285135934,-1.553687910,0.321989689,1.007484396,-1.171903438,-0.334917813,0.151433870,-1.142281102,1.205789096,-2.166337108,3.151132102,-0.222432026,-3.209727572,5.227272640,0.949597346,-2.220674266,4.604655824,-0.111554684,-2.284600077,3.760960344
0.883333333,0.021538564,0.720786268,0.288883461,0.881665623,-0.006455127,0.003989673,-0.471813675,-0.018841047,1.579373260,0.351912221,-0.647450612,0.110430359,0.188403997,-0.243957630,0.272525289,-1.532759432,0.239315193,1.232047953,-1.487891364,0.328108309,0.981935701,-1.134923048,-0.325113027,0.153947615,-1.133592012,-0.826940630,1.511008350,-0.435859613,0.894638901,-3.069346337,2.155997743,-0.355601595,-0.731546479,-0.801043718,1.114997063,2.169600252,-2.292876547
0.900000000,0.021227828,0.747194625,0.293660908,0.882304105,-0.011929460,0.002036152,-0.470524185,-0.018545754,1.587065549,0.213153106,-0.709427808,0.100337090,0.170188790,-0.272718593,0.325111873,-1.568931169,0.264474798,1.182824390,-1.481821318,0.310136302,0.983099514,-1.198604895,-0.297751244,0.223753878,-1.218710321,-0.440250560,4.389820496,-3.419314729,0.005075808,-2.939097609,-0.617274466,-1.511763832,0.295055838,-5.258569182,2.055965561,5.595822663,-6.885021022
0.916666667,0.020919389,0.773648103,0.295970249,0.882870234,-0.017493063,-0.000018623,-0.469291106,-0.018427445,1.587494947,0.071097181,-0.692762298,0.094599886,0.161452478,-0.258632649,0.418852638,-1.646736590,0.239484386,1.134078033,-1.508467180,0.277716181,0.991770896,-1.310208687,-0.256580842,0.340475037,-1.363092713,2.118973639,6.420676065,-5.142837623,-2.069239981,-2.967597307,-1.540026442,-1.988524521,0.335594721,-6.514021731,2.823472241,7.815327215,-9.290597763
0.933333333,0.020614894,0.800115894,0.296268461,0.883353075,-0.022767151,-0.002012946,-0.468150563,-0.018072519,1.588783141,-0.028182263,-0.641609006,0.080214672,0.141095577,-0.202086138,0.539134409,-1.740359090,0.195500132,1.083904479,-1.533155533,0.243852151,0.994286004,-1.415738952,-0.203635503,0.484264785,-1.528396913,3.663614229,7.573502687,-5.382038650,-2.647331427,-3.147102635,-1.309059032,-2.123430299,-0.134088111,-6.040958560,3.461832575,8.983421865,-9.690572681
0.950000000,0.020318287,0.826612312,0.295268487,0.883721306,-0.027464999,-0.003871841,-0.467190899,-0.017480975,1.590930130,-0.084685225,-0.555909809,0.057573838,0.109886840,-0.136512174,0.671302728,-1.826137878,0.151240006,1.029174612,-1.552102481,0.206935171,0.987301292,-1.511573973,-0.141186423,0.639922433,-1.686111802,4.048701449,7.813169650,-4.409409961,-2.685248151,-3.501492040,-0.844172934,-2.343030448,-0.801300914,-5.339368820,3.908756656,9.284003956,-8.654924204
0.966666667,0.020033510,0.853151670,0.293683268,0.883950879,-0.031301271,-0.005517659,-0.466498263,-0.016652814,1.593935916,-0.098411704,-0.435646560,0.026934393,0.068386322,-0.067129423,0.799573397,-1.887339422,0.105991861,0.967188078,-1.561294631,0.165751137,0.967575974,-1.593717913,-0.073343614,0.793731584,-1.816894386,4.040792659,7.066871618,-2.689888529,-2.751678594,-4.000151309,-0.136483117,-2.620043994,-1.651529578,-4.384129896,4.012356954,8.682653829,-6.660312295
