time,base_x,base_y,base_z,base_quat_w,base_quat_x,base_quat_y,base_quat_z,base_lin_x,base_lin_y,base_lin_z,base_ang_x,base_ang_y,base_ang_z,q0,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,dq0,dq1,dq2,dq3,dq4,dq5,dq6,dq7,dq8,dq9,dq10,dq11
0.000000000,0.000000000,0.000000000,0.300000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.010817309,0.786541222,-1.573082444,-0.010817309,0.786541222,-1.573082444,0.010817309,0.786541222,-1.573082444,-0.010817309,0.786541222,-1.573082444,-0.008714157,0.055494021,-0.008824601,-0.008847943,0.065156647,-0.015713498,0.000903067,0.109607303,-0.117002994,-0.000462213,0.124241984,-0.133815216
0.016666667,0.000044261,-0.000026827,0.299826402,0.999999923,0.000080186,-0.000379231,0.000059960,0.005355614,-0.003212023,-0.020151888,0.018413735,-0.088532581,0.013784546,0.010672073,0.787466122,-1.573229520,-0.010964774,0.787627166,-1.573344335,0.010832360,0.788368010,-1.575032494,-0.010825012,0.788611922,-1.575312697,-0.015043103,0.105447333,-0.014944051,-0.015281805,0.123610362,-0.028474655,0.002646983,0.207891027,-0.219475173,0.000076919,0.235191093,-0.251134336
0.033333333,0.000179996,-0.000106828,0.299350932,0.999998905,0.000293097,-0.001434152,0.000219720,0.010976838,-0.006380958,-0.036224679,0.031860239,-0.162164880,0.023956804,0.010315872,0.790056133,-1.573580579,-0.011326702,0.790661567,-1.574031599,0.010905542,0.793470923,-1.580398283,-0.010814745,0.794380925,-1.581453588,-0.024114965,0.196980140,-0.023113743,-0.024521465,0.230419092,-0.049552480,0.007454931,0.387419978,-0.402355469,0.002712438,0.437147679,-0.460742410
0.050000000,0.000411631,-0.000239286,0.298641575,0.999995098,0.000597406,-0.003040581,0.000449291,0.016863672,-0.009506806,-0.048218374,0.040355305,-0.220896123,0.030529323,0.009868241,0.794032127,-1.573999979,-0.011782157,0.795307802,-1.574996085,0.011080858,0.801282010,-1.588444343,-0.010734598,0.803183511,-1.590670778,-0.026008599,0.271727511,-0.023129336,-0.026498762,0.317008365,-0.061725686,0.014938008,0.532912592,-0.541033541,0.008496323,0.599289319,-0.620229259
0.066666667,0.000743594,-0.000423482,0.297766315,0.999986414,0.000951762,-0.005074354,0.000718644,0.023016116,-0.012589567,-0.056132972,0.043886175,-0.264732341,0.033470639,0.009448919,0.799113717,-1.574351557,-0.012209994,0.801228513,-1.576089122,0.011403475,0.811234676,-1.598432734,-0.010531534,0.814357236,-1.602127897,-0.020719032,0.329658634,-0.014955383,-0.021206742,0.383369489,-0.064964857,0.025117581,0.644547835,-0.635635954,0.017451572,0.721806151,-0.729780644
0.083333333,0.001180311,-0.000658699,0.296793137,0.999971174,0.001314571,-0.007411366,0.000997416,0.029434170,-0.015629240,-0.059968474,0.042421139,-0.293683335,0.032717728,0.009177606,0.805020748,-1.574498491,-0.012489048,0.808086785,-1.577161580,0.011918110,0.822766937,-1.609632208,-0.010152879,0.827243716,-1.614996799,-0.008257777,0.370816873,0.001456821,-0.008651763,0.429551194,-0.059237406,0.037924182,0.722648069,-0.686742682,0.029516485,0.804948546,-0.790083513
0.100000000,0.001726209,-0.000944218,0.295790027,0.999948582,0.001643857,-0.009927597,0.001254726,0.036117835,-0.018625826,-0.059724879,0.035919079,-0.307759633,0.028188464,0.009173659,0.811474279,-1.574302996,-0.012498386,0.815546886,-1.578063702,0.012667614,0.835322945,-1.621324157,-0.009547651,0.841188854,-1.628464014,0.010115719,0.394816173,0.017114319,0.009814726,0.455536283,-0.054124608,0.052016995,0.761028784,-0.692504823,0.043394530,0.842805076,-0.800102168
0.116666667,0.002382295,-0.001278665,0.294807505,0.999919964,0.001916447,-0.012420069,0.001460811,0.042451686,-0.021461413,-0.058545848,0.031215507,-0.278504391,0.020547765,0.009514797,0.818181287,-1.573928014,-0.012161890,0.823271328,-1.578965734,0.013652010,0.848134563,-1.632715702,-0.008706394,0.855337218,-1.641666871,0.028244343,0.399585256,-0.013193178,0.027554417,0.461110601,-0.097679262,0.061193948,0.727181313,-0.640526315,0.053073516,0.804715040,-0.750976842
0.133333333,0.003135902,-0.001658048,0.293826231,0.999893094,0.002185654,-0.014369703,0.001592420,0.047820299,-0.024018090,-0.059575041,0.035127026,-0.177448599,0.010581221,0.010115138,0.824793788,-1.574742769,-0.011579906,0.830917239,-1.581319677,0.014707413,0.859562322,-1.642675034,-0.007778534,0.868012688,-1.653496575,0.040080666,0.383452588,-0.134465886,0.038054217,0.446390041,-0.237710174,0.059132674,0.588319672,-0.518670286,0.052450197,0.659609457,-0.634000115
0.150000000,0.003970943,-0.002077719,0.292809402,0.999880291,0.002523767,-0.015178427,0.001627925,0.052223675,-0.026295857,-0.062812458,0.047644849,-0.004589543,-0.001677552,0.010850819,0.830963040,-1.578410210,-0.010893417,0.838150996,-1.586889406,0.015623099,0.867745219,-1.650004711,-0.006958054,0.877324200,-1.662800209,0.044652587,0.346408288,-0.354738785,0.040266811,0.411456687,-0.482754878,0.044218928,0.337838841,-0.325367379,0.039996315,0.400875702,-0.448219431
